N,I,H,G,P,K,psnr,total_time,epoch_time
238.0,56644.0,0,0,56644.0,0,30.596731778859194,0.010470829000000001,0.010470829000000001
239.0,57121.0,0,0,57121.0,0,30.642769238888974,0.008117313000000001,0.008117313000000001
240.0,57600.0,0,0,57600.0,0,30.648293320976258,0.008041025,0.008041025
241.0,58081.0,0,0,58081.0,0,30.69527191706986,0.008450870000000001,0.008450870000000001
242.0,58564.0,0,0,58564.0,0,30.735410445058363,0.008178329,0.008178329
243.0,59049.0,0,0,59049.0,0,30.747244434679075,0.008318898,0.008318898
244.0,59536.0,0,0,59536.0,0,30.76391406399964,0.007943011,0.007943011
245.0,60025.0,0,0,60025.0,0,30.787047502937796,0.008096327,0.008096327
246.0,60516.0,0,0,60516.0,0,30.84131026789045,0.009065211,0.009065211
247.0,61009.0,0,0,61009.0,0,30.863226996494745,0.008132269000000001,0.008132269000000001
248.0,61504.0,0,0,61504.0,0,30.928119645097407,0.009410972,0.009410972
249.0,62001.0,0,0,62001.0,0,30.9256906389962,0.008520559,0.008520559
250.0,62500.0,0,0,62500.0,0,30.951865898064316,0.008610737,0.008610737
251.0,63001.0,0,0,63001.0,0,31.018127953030934,0.008394075,0.008394075
252.0,63504.0,0,0,63504.0,0,31.03516897892991,0.008681196,0.008681196
253.0,64009.0,0,0,64009.0,0,31.046152194367732,0.009428442,0.009428442
254.0,64516.0,0,0,64516.0,0,31.07332032668953,0.009482223000000001,0.009482223000000001
255.0,65025.0,0,0,65025.0,0,31.096419840409165,0.009127231000000001,0.009127231000000001
256.0,65536.0,0,0,65536.0,0,31.148520449365172,0.007883804000000001,0.007883804000000001
257.0,66049.0,0,0,66049.0,0,31.153873860471883,0.009787738,0.009787738
258.0,66564.0,0,0,66564.0,0,31.179474828219426,0.009931567,0.009931567
259.0,67081.0,0,0,67081.0,0,31.257824974943805,0.010319036,0.010319036
260.0,67600.0,0,0,67600.0,0,31.261682349502145,0.011161938000000001,0.011161938000000001
261.0,68121.0,0,0,68121.0,0,31.268541303321097,0.010373303,0.010373303
262.0,68644.0,0,0,68644.0,0,31.34592129115172,0.011865583,0.011865583
263.0,69169.0,0,0,69169.0,0,31.34707113832232,0.010448257,0.010448257
264.0,69696.0,0,0,69696.0,0,31.384530330299917,0.01112429,0.01112429
265.0,70225.0,0,0,70225.0,0,31.440005643707707,0.011063979,0.011063979
266.0,70756.0,0,0,70756.0,0,31.45149556706976,0.010100083000000001,0.010100083000000001
267.0,71289.0,0,0,71289.0,0,31.491425347081567,0.010256207,0.010256207
268.0,71824.0,0,0,71824.0,0,31.500009985759046,0.010079164,0.010079164
269.0,72361.0,0,0,72361.0,0,31.554887061662328,0.010358876000000001,0.010358876000000001
270.0,72900.0,0,0,72900.0,0,31.6013710300346,0.012015381,0.012015381
271.0,73441.0,0,0,73441.0,0,31.61211610742655,0.010699838000000001,0.010699838000000001
272.0,73984.0,0,0,73984.0,0,31.620673416503784,0.011308075,0.011308075
273.0,74529.0,0,0,74529.0,0,31.6458956110529,0.010362623000000001,0.010362623000000001
274.0,75076.0,0,0,75076.0,0,31.719791122246388,0.010295153000000001,0.010295153000000001
275.0,75625.0,0,0,75625.0,0,31.741849478556126,0.010295659,0.010295659
276.0,76176.0,0,0,76176.0,0,31.754381848447903,0.010241703000000001,0.010241703000000001
277.0,76729.0,0,0,76729.0,0,31.79790032484961,0.010443200000000001,0.010443200000000001
278.0,77284.0,0,0,77284.0,0,31.82572709265543,0.011904437,0.011904437
279.0,77841.0,0,0,77841.0,0,31.867205194273627,0.012334203,0.012334203
280.0,78400.0,0,0,78400.0,0,31.884148993632373,0.010048977,0.010048977
281.0,78961.0,0,0,78961.0,0,31.939988060902014,0.010771913000000001,0.010771913000000001
282.0,79524.0,0,0,79524.0,0,31.98775206330844,0.010125273,0.010125273
